count	reward_sum	squared_reward_sum	length
1284	-62.484945880294624	6.100881180623876	2000
1285	94.38458273627191	10053.820292067281	907
1286	38.27429194634115	10049.6227564185	864
1287	-66.58674839969024	5.724975734948439	2000
1288	89.07601118389577	38.908172892623256	2000
1289	-42.51525935684397	10.6492885882965	2000
1290	-3.1131994875864835	18.16777963135001	2000
1291	-47.15653037000086	4.083110852525998	2000
1292	-84.06421338374923	10004.22189917309	162
1293	87.1732107314306	41.43907157424876	2000
1294	-43.691067178326904	14.060221848786453	2000
1295	-28.32874940300873	10033.059061524296	567
1296	-17.30640500925199	10023.024437653445	462
1297	42.99660345143179	29.260293395412436	2000
1298	-51.164239070993865	4.592846838903078	2000
1299	147.2016635919929	49.859461197599735	2000
1300	93.58110000973292	10051.078688145823	936
1301	248.29524534911192	68.33074292727053	2000
1302	113.08427845498937	10068.085929702518	1303
1303	206.82403447917883	66.27299854037973	2000
1304	295.8783400352445	91.51254531394112	1180
1305	3.731318226004481	25.125435976100974	2000
1306	-17.150144584316816	21.596499502963457	2000
1307	-43.133734058437945	11.283530040407795	2000
1308	-83.34433795378972	10004.322065006721	144
1309	285.4694670114334	75.58820462966064	1420
1310	-49.37704900263775	4.598532691666954	2000
1311	-41.73157873733475	23.421134265700605	2000
1312	289.40008135843976	81.5003379147449	1340
1313	286.5750427556593	76.97691737394632	1384
1314	234.26501346757905	74.84031521982675	2000
1315	281.49425248341026	75.04575705366167	1530
1316	-25.240201009653873	10.621682058702799	2000
1317	35.30881802560583	29.537421095621664	2000
1318	-57.65567045586882	10.37369621024332	2000
1319	144.0470575006768	53.781849797762845	2000
1320	41.58694293632681	28.14592499618631	2000
1321	31.842783445305685	10051.546804544247	881
1322	148.05383866251066	10069.02048675743	1126
1323	131.02708120283611	56.90107173690385	2000
1324	93.56420201609401	39.96513107174251	2000
1325	-62.48466958258581	4.988838640176042	2000
1326	-88.14707073576538	10008.059973119613	216
1327	-12.044420228314666	14.860489504969498	2000
1328	-69.18871881460686	5.49058733048033	2000
1329	2.7077871938823215	38.69564910822005	2000
1330	101.79573922117649	42.23028116374422	2000
1331	-22.175080087919117	15.41412994619905	2000
1332	19.4696511559993	15.86701743490588	2000
1333	2.7870989288037955	37.53914292045745	2000
1334	-34.43093693195327	10017.802647995772	352
1335	-46.930299077582724	9.655977419560793	2000
1336	100.04752517113289	41.5047544044601	2000
1337	-19.562430887572223	10.456326723381931	2000
1338	-24.989572348009215	13.15374727147909	2000
1339	-64.4100618744496	4.736273656108701	2000
1340	68.55733116606683	43.60055161242058	2000
1341	78.31115811191974	43.279241706874416	2000
1342	292.8974750966675	81.64095843166272	1310
1343	7.476731984291419	10055.153217432651	1683
1344	-14.371198729330164	16.40167946012223	2000
1345	5.995038500332598	10024.064163458894	604
1346	111.5604522413501	45.31758259417638	2000
1347	56.63236961953933	40.18143376018803	2000
1348	107.09172407501475	40.71505361988155	2000
1349	10.213875228724007	10031.714029474271	588
1350	-54.62123157825567	5.243774833692019	2000
1351	-32.121250127387746	11.759973794051145	2000
1352	215.41513140088497	62.60562976904259	2000
1353	-56.405999301775395	6.450204792261554	2000
1354	94.56444157627925	45.35169903155245	2000
1355	18.112061968256036	31.86000801501196	2000
1356	5.712658457587708	21.906249342339336	2000
1357	62.08783018313673	10046.529719856584	860
1358	29.51618296860002	10039.948131662026	510
1359	135.93338682147746	50.75353196311874	2000
1360	-111.77872172444664	10034.924571210902	1903
1361	287.62177011294744	75.40583113390576	1412
1362	4.648972883442949	22.420487246842637	2000
1363	-63.2075549952824	6.92458770861019	2000
1364	-10.379352886223291	15.355781288597742	2000
1365	-35.244365782812636	11.99934404914804	2000
1366	292.6056123000787	82.4335947186646	1294
1367	73.379503792938	37.36105492156637	2000
1368	26.177622305822176	26.70556134207303	2000
1369	-62.72648945800526	5.7623022330579445	2000
1370	-70.03592889409299	6.357191709059745	2000
1371	-4.864475935023298	18.89926005400824	2000
1372	-23.600681129608272	14.03953045387927	2000
1373	-44.835928787715225	10014.619168844689	354
1374	-51.386657553250664	11.52500626651286	2000
1375	95.9609025250603	50.36029574716479	2000
1376	-26.65458727849366	15.650354198390072	2000
1377	-65.65550652915509	5.832028270077498	2000
1378	-57.84892763223229	4.827064549771047	2000
1379	292.1179240620516	81.5407862070652	1305
1380	23.952348785406343	10037.40692933664	522
1381	-74.92189144866171	6.3033440967076375	2000
1382	106.4772138543332	10058.613477196994	1012
1383	195.5486042170604	58.445703691915845	2000
1384	102.27605261312524	10058.679406921852	850
1385	-82.14669396654301	10004.520651997294	144
1386	-59.21372266139214	10015.550314562206	180
1387	-9.34284348837319	11.726510668942439	2000
1388	8.286392345550496	10034.00842618108	458
1389	204.8430475241488	69.48559131284075	2000
1390	-34.878420347114606	18.312584370161254	2000
1391	-65.81214492757931	10009.437370100355	211
1392	-20.3825028851704	16.920987044835854	2000
1393	13.10622876408486	25.301752078784826	2000
1394	290.5626450490258	84.18275832176906	1308
1395	70.24182438707635	10044.106990570313	897
1396	56.37087388643152	33.682318253057595	2000
1397	-90.80165202060722	10032.923117431503	1662
1398	-61.5464357410522	10012.62426189635	190
1399	102.17772543006437	54.56630151371424	2000
1400	-15.16156499355536	10.618787650228885	2000
1401	-54.18316648700243	5.513717854821997	2000
1402	-42.70531708057455	10043.60282522493	947
1403	37.70954011306251	37.29064331888908	2000
1404	290.1802487491979	78.09838518990355	1349
1405	-61.099736026641004	12.251603895151488	2000
1406	290.18311187850907	78.61243626805148	1363
1407	18.109496216315215	27.62327112452927	2000
1408	-77.08461173808263	21.124729142311228	2000
1409	2.519847237419441	10029.112199807289	583
1410	215.115837292033	67.98593816954849	2000
1411	41.05508094912799	35.88281696909372	2000
1412	6.025602856022838	29.854187174373376	2000
1413	207.97117047860146	77.14295313070357	2000
1414	-80.10564263353582	7.821894831730162	2000
1415	-98.08471767954931	8.296014805766369	2000
1416	-57.17512590346401	18.547672505727405	2000
1417	93.26281606375255	10055.561065188145	815
1418	292.29421324140225	89.23701920098424	1293
1419	-58.159632353807154	5.298683930389381	2000
1420	45.401298968808085	40.84917636399861	2000
1421	142.73000554432875	56.885080363815185	2000
1422	259.9258895289838	89.34240590089858	2000
1423	-41.39853601739418	13.145905947968624	2000
1424	-71.11419418402365	5.967958898212933	2000
1425	-30.493287313896197	18.13240917231752	2000
1426	100.6135760948147	40.865387437333816	2000
1427	-39.98894141832826	17.03290720061557	2000
1428	105.7828313390811	49.85103826246899	2000
1429	-67.93291714590693	5.6632685030268455	2000
1430	-62.940982345957885	5.833850581351741	2000
1431	-19.889416408413428	15.171339088302133	2000
1432	168.7941482293533	57.349859628141274	2000
1433	6.20276630133435	10026.55788481484	534
1434	32.22736485457697	27.9137986433582	2000
1435	-58.75032798648457	7.18556013210864	2000
1436	22.08792399520672	27.950519301993193	2000
1437	-82.28567849541045	6.319470829822247	2000
1438	-68.83225836996834	13.462133830607224	2000
1439	7.319417130918195	33.46192456302073	2000
1440	-60.87945719782009	10030.085719744588	603
1441	-8.911700140810986	26.538256251937757	2000
1442	-56.77789030166907	23.752705911680437	2000
1443	-35.83695763712442	20.30698678603117	2000
1444	68.92014455873563	42.1823726955744	2000
1445	-61.138666404793746	6.907561143477979	2000
1446	32.54166559745693	10038.422256391097	577
1447	-62.21908208991277	7.381442909540502	2000
1448	3.103103383412332	10037.241369355563	357
1449	123.99339187063666	53.66839168839254	2000
1450	22.328237654883395	10039.458674941468	575
1451	301.0464453721734	94.97771352231086	1176
1452	-65.44024758827535	10013.690801534487	345
1453	-38.24256317188732	15.031662369966318	2000
1454	-42.50011145390939	11.522192458043762	2000
1455	2.147547701940211	40.874456303818576	2000
1456	7.738558090713982	26.752274407255904	2000
1457	-94.30589546768152	10003.894478291048	274
1458	-41.96509789723346	10.536599743290402	2000
1459	-16.46117130889958	10028.206078557978	410
1460	297.9152003265178	90.11969800167927	1209
1461	1.199707209712133	33.53944977477931	2000
1462	293.98960752327383	84.27571724922241	1250
1463	-69.5939932512872	5.1319318316535725	2000
1464	58.7009089007138	39.83052778385466	2000
1465	71.98843713571469	41.44108674401641	2000
1466	-43.68618495201013	10018.489850764272	304
1467	-53.18271518956662	10019.619430149627	348
1468	-0.22646658185590618	23.139966692180387	2000
1469	165.35727647578972	10081.075191018792	1248
1470	97.69493776011295	57.68789894114695	2000
1471	102.66678229579098	61.578263680443314	2000
1472	31.819069043383667	27.711835387078946	2000
1473	36.502510108463895	10044.903619837387	539
1474	-18.107132023964304	19.877250459165275	2000
1475	1.9410041707831596	10036.73587905136	363
1476	-32.11862083405209	13.233345041015413	2000
1477	299.1091999039554	91.73117940301623	1174
1478	-22.78129926464581	10023.917685695986	337
1479	-27.686386332108878	16.0065967226206	2000
1480	-85.69736147798396	10012.396853479882	205
1481	-121.19647247278738	10023.520764570429	1100
1482	-66.05544239495006	5.242261518389534	2000
1483	-10.973554504836306	20.797704902246032	2000
1484	-30.66418705762922	10024.412499405742	963
1485	42.11757560217572	28.06840715937155	2000
1486	-32.967322552245776	14.261517989509397	2000
1487	70.81920716797748	41.257988481160524	2000
1488	-58.62297960768548	5.390350284202552	2000
1489	88.53350657160351	42.62049413298593	2000
1490	11.643475911761756	21.312224176084257	2000
1491	-60.576532665462366	6.016105105564541	2000
1492	107.10189785842707	50.88905417287085	2000
1493	-67.78571402370191	6.469130094053605	2000
1494	60.868422188444214	10050.576752303621	639
1495	-62.42755968403661	6.63431187283137	2000
1496	297.02412055006164	86.45069392790518	1222
1497	7.8366324842969135	10037.83777998876	370
1498	-28.275644258970342	36.547486316038764	2000
1499	-61.0874786333963	10011.400230833438	390
